id,Soil_Type,Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Temperature_C,Humidity,Rainfall_mm,Sunlight_Hours,Wind_Speed_kmh,Crop_Type,Crop_Growth_Stage,Season,Irrigation_Type,Water_Source,Field_Area_hectare,Mulching_Used,Previous_Irrigation_mm,Region,Irrigation_Need
308628,Clay,6.8,59.39,0.92,3.19,28.92,91.22,2472.42,9.31,17.05,Maize,Sowing,Zaid,Canal,Groundwater,8.16,No,98.01,North,Low
539340,Loamy,6.47,46.48,1.44,2.65,27.0,74.96,727.57,5.51,5.54,Maize,Harvest,Kharif,Drip,River,8.33,No,65.64,West,Low
594649,Clay,6.14,61.02,0.91,3.3,28.61,91.27,1140.87,4.87,1.04,Potato,Harvest,Kharif,Rainfed,Rainwater,9.57,Yes,96.99,West,Low
354125,Clay,7.0,64.0,0.78,2.56,31.16,75.19,1210.36,9.6,8.5,Sugarcane,Flowering,Rabi,Rainfed,Reservoir,13.46,No,68.51,Central,Medium
36294,Sandy,5.25,25.23,0.99,1.75,41.08,88.02,1133.28,8.81,13.01,Wheat,Harvest,Rabi,Canal,Reservoir,9.35,No,103.14,North,Low
47211,Silt,6.85,15.4,1.1,2.71,38.21,61.14,1560.01,7.32,6.71,Sugarcane,Sowing,Zaid,Sprinkler,River,3.3,Yes,15.5,Central,Low
124260,Loamy,6.61,52.09,1.48,1.72,32.73,69.83,1021.53,10.5,4.31,Cotton,Flowering,Kharif,Rainfed,Groundwater,11.72,No,4.19,South,Medium
104226,Silt,5.59,44.1,1.09,0.85,27.48,64.7,2138.96,9.22,14.34,Sugarcane,Sowing,Zaid,Rainfed,Rainwater,1.9,No,31.61,North,Low
50941,Loamy,6.89,39.13,1.47,2.55,35.74,38.72,1163.07,8.69,18.83,Cotton,Sowing,Rabi,Sprinkler,River,12.43,Yes,90.03,Central,Low
613862,Clay,5.23,45.84,0.54,0.22,34.79,86.23,849.48,9.87,17.99,Cotton,Vegetative,Zaid,Canal,River,8.03,Yes,17.89,South,Medium
211758,Silt,5.53,41.64,0.47,0.83,12.47,46.06,1167.7,10.89,15.3,Cotton,Flowering,Zaid,Sprinkler,Groundwater,7.8,Yes,66.1,West,Low
121771,Silt,5.89,60.82,0.41,0.32,21.37,82.74,2323.37,7.16,19.01,Maize,Harvest,Rabi,Sprinkler,Rainwater,8.51,Yes,33.09,Central,Low
307644,Loamy,6.72,31.32,0.48,2.34,41.12,67.61,2424.23,4.5,14.62,Maize,Harvest,Zaid,Sprinkler,Rainwater,2.42,Yes,110.43,South,Low
163730,Silt,6.41,31.56,1.05,0.5,37.45,80.36,2321.85,6.2,14.97,Rice,Vegetative,Zaid,Rainfed,River,5.61,No,22.07,Central,Medium
21327,Clay,4.98,13.3,1.47,2.9,24.93,88.13,1470.61,6.39,19.51,Wheat,Harvest,Rabi,Canal,River,9.34,Yes,43.42,West,Low
221864,Silt,6.58,13.33,0.36,0.37,33.35,82.3,1574.74,6.09,11.74,Potato,Sowing,Kharif,Sprinkler,Groundwater,12.32,Yes,74.39,East,Medium
406009,Sandy,8.19,62.95,1.37,1.75,35.57,81.91,1575.52,10.76,17.15,Sugarcane,Sowing,Rabi,Rainfed,Groundwater,7.56,No,62.92,West,Low
257605,Sandy,6.69,61.17,0.43,1.97,25.07,65.6,1172.88,9.95,14.79,Maize,Flowering,Kharif,Rainfed,Rainwater,0.5,Yes,79.98,West,Medium
487580,Sandy,6.81,36.29,1.15,1.91,27.92,83.05,2442.51,7.0,19.01,Sugarcane,Vegetative,Rabi,Drip,Rainwater,3.14,No,118.36,East,Medium
368945,Clay,5.1,25.62,0.71,1.81,21.91,43.35,1534.71,9.31,6.29,Cotton,Sowing,Zaid,Rainfed,River,0.44,No,103.09,West,Low
549532,Clay,6.63,10.71,1.42,2.82,39.34,83.19,171.28,5.65,16.71,Maize,Flowering,Rabi,Rainfed,Groundwater,7.22,No,43.19,Central,High
179161,Sandy,6.61,47.92,0.71,1.94,31.34,87.79,2254.73,10.72,4.34,Maize,Sowing,Kharif,Drip,Reservoir,14.47,No,91.19,West,Low
475114,Sandy,6.53,48.05,0.54,1.16,30.59,32.0,1034.8,9.7,9.67,Wheat,Sowing,Rabi,Canal,Rainwater,9.65,Yes,68.65,West,Low
402468,Clay,6.33,16.38,0.55,2.78,39.73,30.7,163.2,6.06,13.74,Rice,Flowering,Kharif,Sprinkler,Rainwater,14.78,No,6.7,North,High
222113,Sandy,5.73,61.26,0.87,2.34,41.35,55.08,1401.57,10.29,5.01,Rice,Harvest,Rabi,Sprinkler,Rainwater,1.0,No,40.71,South,Low
5423,Clay,7.0,29.81,1.47,1.71,23.99,85.01,2167.13,10.14,9.47,Sugarcane,Flowering,Zaid,Canal,Groundwater,7.49,Yes,68.56,Central,Low
585794,Loamy,6.93,20.98,0.7,3.18,25.89,28.08,1821.5,8.11,16.82,Sugarcane,Flowering,Zaid,Canal,Groundwater,9.1,Yes,115.09,South,Medium
562154,Clay,5.28,18.39,0.56,1.74,30.69,80.47,2220.32,6.05,19.04,Maize,Harvest,Rabi,Rainfed,Reservoir,2.55,Yes,89.21,East,Medium
47342,Silt,5.87,25.19,0.96,2.0,34.75,66.67,2342.23,8.87,7.02,Cotton,Vegetative,Zaid,Canal,Rainwater,11.23,No,56.2,Central,Medium
120637,Loamy,6.8,16.26,1.08,3.23,37.85,58.92,1594.03,9.03,10.78,Potato,Harvest,Kharif,Canal,River,12.96,Yes,109.08,South,Medium
462140,Clay,6.19,36.74,0.7,0.27,30.75,37.0,1872.87,7.87,16.16,Cotton,Harvest,Kharif,Rainfed,Reservoir,8.99,Yes,68.86,West,Low
473133,Silt,7.76,40.5,0.56,3.08,13.11,45.36,1778.24,7.63,10.29,Maize,Flowering,Kharif,Rainfed,Reservoir,14.2,Yes,86.77,Central,Low
557289,Clay,5.16,22.38,1.5,1.09,31.32,82.41,1459.54,7.87,6.01,Wheat,Harvest,Rabi,Canal,Groundwater,7.41,No,70.41,Central,Medium
603242,Clay,5.31,40.06,1.36,3.34,39.62,83.71,1686.89,5.87,10.87,Wheat,Harvest,Kharif,Drip,Reservoir,12.25,Yes,46.78,Central,Low
464051,Silt,6.15,62.31,0.44,0.78,35.66,74.26,1874.98,7.86,17.45,Sugarcane,Flowering,Zaid,Canal,River,11.86,No,19.6,North,Medium
5261,Silt,6.93,23.76,0.89,0.94,13.19,54.24,713.87,8.64,16.17,Potato,Sowing,Zaid,Rainfed,Reservoir,12.25,Yes,35.54,West,Low
352371,Sandy,8.05,37.75,0.7,1.71,39.26,30.88,1535.43,9.75,19.62,Potato,Vegetative,Rabi,Drip,Groundwater,8.2,Yes,99.37,West,Medium
519998,Sandy,5.76,46.46,1.04,0.36,27.37,37.43,2164.06,6.42,3.21,Sugarcane,Sowing,Kharif,Sprinkler,Groundwater,11.96,No,87.95,Central,Low
549762,Silt,5.59,19.67,1.36,2.25,27.45,63.39,1414.95,8.32,13.34,Sugarcane,Vegetative,Rabi,Drip,Reservoir,9.92,No,24.36,North,Medium
587941,Silt,6.45,19.16,0.7,0.8,22.03,73.79,1369.29,8.47,4.67,Cotton,Vegetative,Kharif,Canal,River,13.19,Yes,92.16,East,Medium
163695,Sandy,5.11,27.52,0.6,0.21,12.11,61.43,1260.09,9.92,19.62,Potato,Harvest,Kharif,Rainfed,Rainwater,6.18,No,59.76,South,Low
583567,Clay,7.86,26.01,1.5,0.61,27.08,75.77,1442.29,10.09,2.85,Wheat,Sowing,Kharif,Rainfed,Rainwater,2.73,Yes,86.43,West,Low
342654,Sandy,6.24,63.44,1.56,1.41,12.74,29.25,1245.54,10.64,18.49,Potato,Flowering,Zaid,Canal,Reservoir,12.96,Yes,45.73,East,Low
249031,Loamy,7.88,55.4,1.58,1.21,30.55,44.06,851.47,10.93,15.52,Sugarcane,Sowing,Zaid,Rainfed,Groundwater,1.28,Yes,16.74,East,Low
495873,Clay,5.81,34.13,0.74,3.26,24.51,74.56,1373.56,7.63,7.07,Rice,Sowing,Kharif,Sprinkler,Rainwater,14.65,Yes,93.86,South,Low
487379,Clay,5.79,10.58,0.41,2.56,30.15,91.48,1736.7,5.49,1.8,Cotton,Flowering,Kharif,Drip,Rainwater,5.44,No,10.65,South,Medium
509367,Loamy,7.69,30.43,0.66,1.66,17.32,81.75,1775.11,6.65,7.76,Maize,Sowing,Kharif,Drip,River,7.44,Yes,45.76,West,Low
62203,Sandy,7.62,44.02,0.7,0.24,30.25,73.47,449.03,5.94,2.14,Maize,Vegetative,Kharif,Sprinkler,Reservoir,5.04,No,54.93,Central,Medium
216680,Sandy,7.56,43.23,1.18,2.98,28.88,27.11,1025.05,5.67,6.52,Cotton,Flowering,Zaid,Sprinkler,River,2.96,Yes,62.82,North,Low
21407,Clay,6.36,13.26,0.85,2.29,36.95,83.52,1601.78,7.96,3.09,Rice,Vegetative,Kharif,Canal,Groundwater,8.91,Yes,88.2,East,Medium
615113,Silt,5.38,40.94,0.61,1.1,40.42,93.54,2149.69,5.92,2.42,Cotton,Harvest,Zaid,Sprinkler,River,13.89,Yes,26.24,Central,Low
546059,Clay,7.7,36.29,0.44,2.83,19.48,78.31,1324.32,9.25,5.32,Sugarcane,Flowering,Kharif,Drip,River,12.98,No,81.58,West,Medium
10875,Loamy,6.05,34.68,1.09,2.81,23.19,68.97,1780.33,10.63,2.21,Wheat,Harvest,Kharif,Sprinkler,Reservoir,13.12,Yes,81.81,North,Low
71770,Sandy,5.09,10.16,1.39,2.18,30.15,83.5,98.0,7.11,10.28,Cotton,Vegetative,Zaid,Drip,River,1.25,No,43.01,North,High
603711,Clay,7.82,39.22,0.46,1.56,39.48,74.57,1311.77,4.37,19.64,Rice,Flowering,Kharif,Canal,Groundwater,2.36,No,37.55,West,Medium
337480,Silt,6.33,8.42,0.71,2.55,12.4,82.36,1618.01,7.46,10.77,Sugarcane,Vegetative,Kharif,Drip,River,10.68,Yes,71.7,South,Medium
208551,Sandy,7.41,13.02,1.17,0.55,25.56,75.28,1673.41,8.22,10.62,Wheat,Vegetative,Kharif,Drip,Reservoir,5.88,No,78.03,Central,Medium
40139,Loamy,6.35,23.1,1.36,1.32,13.06,40.77,754.68,5.05,18.67,Sugarcane,Vegetative,Zaid,Canal,Groundwater,5.08,Yes,83.53,East,Medium
162716,Loamy,6.19,13.2,0.84,0.33,24.18,27.96,851.47,5.51,9.64,Cotton,Flowering,Kharif,Sprinkler,Groundwater,4.17,No,81.17,North,Medium
445679,Sandy,7.95,21.92,0.83,1.62,38.04,31.0,221.3,10.78,17.45,Cotton,Vegetative,Rabi,Canal,River,4.08,Yes,13.03,East,High
102190,Sandy,7.96,38.01,0.46,0.73,40.69,78.48,1419.39,4.74,14.16,Cotton,Vegetative,Kharif,Rainfed,River,1.76,Yes,12.11,East,Medium
422664,Silt,6.52,49.21,1.0,0.84,23.54,83.01,508.64,8.89,19.7,Sugarcane,Harvest,Rabi,Sprinkler,Rainwater,9.31,Yes,87.25,South,Low
16691,Silt,6.35,48.48,0.74,0.97,33.71,51.93,1414.95,5.38,2.93,Cotton,Sowing,Zaid,Rainfed,Reservoir,1.71,Yes,76.72,South,Low
116617,Silt,6.82,42.69,0.67,0.71,19.29,36.29,1337.63,9.53,17.65,Cotton,Sowing,Zaid,Sprinkler,Rainwater,2.67,Yes,102.76,West,Low
103233,Sandy,7.03,46.46,0.78,3.36,12.79,64.64,1652.01,8.59,2.6,Sugarcane,Harvest,Rabi,Rainfed,River,6.76,No,118.25,North,Low
511614,Silt,5.24,22.44,0.6,0.16,27.46,83.5,2187.8,6.86,16.17,Sugarcane,Vegetative,Rabi,Rainfed,Reservoir,1.84,No,15.55,Central,Medium
32930,Silt,7.61,22.38,0.57,1.99,20.83,45.63,775.55,8.25,18.88,Sugarcane,Vegetative,Zaid,Rainfed,Reservoir,11.9,No,72.66,South,Medium
263430,Silt,7.62,42.63,1.0,1.21,27.94,44.7,2325.71,10.72,8.23,Potato,Harvest,Rabi,Drip,Reservoir,13.53,No,101.42,West,Low
233072,Clay,8.05,18.3,0.92,0.23,41.6,73.19,1887.72,5.97,13.41,Cotton,Sowing,Kharif,Canal,Rainwater,13.23,Yes,105.59,Central,Medium
600848,Clay,5.39,64.86,0.96,0.89,39.83,31.11,1398.53,10.56,16.64,Rice,Harvest,Rabi,Rainfed,Rainwater,13.51,Yes,28.37,East,Low
161120,Silt,7.84,35.32,0.81,0.69,35.77,71.22,830.3,8.71,15.55,Cotton,Flowering,Zaid,Drip,Groundwater,3.5,Yes,89.89,Central,Medium
625764,Loamy,4.95,38.84,1.09,3.23,22.37,33.79,1736.61,10.04,14.29,Sugarcane,Flowering,Zaid,Sprinkler,Rainwater,7.08,Yes,40.79,North,Low
333085,Clay,6.71,27.81,0.7,2.17,38.28,44.22,871.21,9.25,15.19,Cotton,Sowing,Rabi,Sprinkler,Groundwater,11.24,Yes,93.04,South,Low
339643,Clay,7.31,10.81,0.72,2.4,35.01,83.71,519.87,8.32,5.84,Wheat,Vegetative,Rabi,Canal,River,7.74,No,101.9,West,Medium
417621,Loamy,8.0,31.76,0.93,0.88,19.7,44.96,2143.42,10.39,0.68,Maize,Vegetative,Kharif,Drip,River,6.04,Yes,75.89,Central,Low
499180,Clay,6.52,52.23,0.51,3.16,31.71,37.18,2238.71,9.1,8.82,Rice,Flowering,Rabi,Sprinkler,Rainwater,11.24,Yes,101.01,East,Low
323039,Clay,7.63,53.2,1.38,0.2,13.92,54.69,1528.62,10.26,12.04,Rice,Harvest,Zaid,Drip,River,0.91,Yes,7.58,South,Low
192831,Clay,6.26,48.4,1.33,1.35,29.25,78.57,629.6,6.68,1.18,Cotton,Sowing,Rabi,Canal,River,14.99,No,108.56,Central,Low
349024,Clay,5.93,42.52,1.56,1.16,12.86,86.92,806.45,7.43,14.69,Maize,Vegetative,Kharif,Rainfed,Groundwater,5.04,No,56.2,West,Medium
214788,Sandy,6.43,34.34,0.64,2.66,24.77,73.45,1476.03,8.74,16.51,Rice,Sowing,Rabi,Sprinkler,Groundwater,10.38,Yes,88.36,Central,Low
207843,Clay,7.79,55.14,1.07,0.26,33.87,65.41,2458.55,4.5,6.48,Potato,Vegetative,Kharif,Sprinkler,River,10.72,No,33.85,Central,Medium
618118,Loamy,5.36,24.31,1.27,2.78,26.63,44.46,654.77,8.24,17.71,Potato,Vegetative,Kharif,Drip,Rainwater,12.14,Yes,33.56,Central,Medium
60362,Clay,7.89,64.05,0.68,0.79,18.59,58.02,726.68,5.76,19.97,Wheat,Vegetative,Zaid,Canal,River,11.87,No,27.11,North,Medium
529004,Sandy,7.07,9.25,1.31,1.55,28.61,50.85,642.23,10.04,3.25,Cotton,Harvest,Rabi,Canal,River,4.19,Yes,31.69,West,Low
272993,Loamy,5.69,25.41,0.78,1.16,28.69,67.5,830.54,7.83,0.68,Rice,Flowering,Rabi,Drip,Rainwater,13.26,Yes,108.64,South,Low
58459,Loamy,5.44,46.48,0.63,1.68,39.83,45.55,838.06,6.64,11.19,Cotton,Vegetative,Rabi,Canal,Groundwater,1.16,No,44.17,West,Medium
536025,Silt,5.81,55.39,0.83,0.16,15.84,82.56,1316.04,6.18,0.72,Potato,Flowering,Kharif,Canal,Reservoir,1.0,No,103.53,South,Low
363277,Silt,7.03,27.03,0.59,2.08,27.27,47.6,1631.14,10.93,16.3,Cotton,Harvest,Zaid,Drip,Reservoir,4.65,Yes,117.36,South,Low
235079,Loamy,6.06,25.39,0.42,2.68,27.51,71.18,2057.46,4.55,2.89,Wheat,Flowering,Rabi,Rainfed,Rainwater,13.22,No,42.8,Central,Low
189732,Clay,5.52,62.39,0.93,1.32,34.09,77.22,2076.51,10.02,9.44,Wheat,Harvest,Kharif,Drip,Groundwater,12.44,Yes,92.34,North,Low
201713,Silt,5.53,45.7,0.56,1.22,33.03,76.53,1631.18,5.28,15.97,Rice,Vegetative,Kharif,Canal,Reservoir,11.8,Yes,19.6,West,Medium
255203,Clay,6.21,12.29,1.24,1.48,23.9,30.4,2432.36,6.99,15.61,Potato,Vegetative,Zaid,Canal,Groundwater,3.04,Yes,56.72,East,Medium
561639,Sandy,6.2,20.73,0.38,2.13,39.66,27.68,2167.17,7.67,17.69,Maize,Flowering,Zaid,Rainfed,River,4.84,No,63.28,West,High
58064,Clay,6.81,23.1,1.2,1.61,22.4,63.77,832.28,7.97,9.84,Sugarcane,Vegetative,Zaid,Sprinkler,Rainwater,4.96,Yes,103.14,Central,Medium
500877,Silt,5.02,58.2,0.93,2.6,39.55,43.49,1134.1,5.43,3.71,Sugarcane,Flowering,Rabi,Drip,River,5.32,No,22.56,South,Medium
219307,Clay,7.38,19.67,1.04,2.82,19.99,81.94,81.87,10.93,8.51,Cotton,Flowering,Rabi,Sprinkler,Reservoir,3.1,Yes,20.98,South,High
461531,Loamy,7.47,27.48,1.41,0.45,40.89,31.15,1887.19,5.99,10.01,Wheat,Vegetative,Rabi,Canal,Groundwater,1.24,Yes,109.0,South,Medium
313977,Clay,7.44,21.11,1.45,1.21,13.19,71.85,2420.1,8.74,14.78,Wheat,Flowering,Rabi,Canal,Rainwater,13.56,No,112.0,East,Medium
72385,Clay,7.78,30.25,0.38,2.5,21.8,29.02,1066.46,10.14,3.23,Wheat,Vegetative,Rabi,Sprinkler,Rainwater,11.22,No,40.12,South,Low
418615,Sandy,5.18,14.04,1.46,1.51,35.04,62.06,20.03,6.65,10.42,Rice,Flowering,Rabi,Sprinkler,Groundwater,1.86,No,108.84,North,High
429809,Loamy,7.88,58.38,1.49,2.72,19.95,56.64,2409.8,4.45,2.95,Rice,Harvest,Kharif,Sprinkler,River,10.08,Yes,21.91,West,Low
444517,Silt,7.67,24.47,0.56,1.97,26.48,41.3,2176.63,4.59,5.76,Cotton,Sowing,Zaid,Sprinkler,River,6.33,No,37.82,South,Low
588246,Loamy,7.77,58.88,0.51,2.06,28.91,69.3,951.93,5.48,3.52,Rice,Harvest,Kharif,Drip,Reservoir,5.33,No,36.88,West,Low
518286,Clay,6.77,24.97,0.33,2.93,41.57,92.95,1309.36,4.44,12.71,Cotton,Sowing,Kharif,Rainfed,Reservoir,3.67,Yes,74.49,East,Medium
168571,Clay,6.35,58.64,0.53,0.86,13.42,37.68,1606.53,10.94,19.58,Wheat,Harvest,Zaid,Drip,Reservoir,0.95,Yes,31.42,North,Low
566078,Clay,5.39,56.13,1.39,2.79,12.58,55.8,1612.99,6.99,12.98,Potato,Flowering,Zaid,Drip,Groundwater,14.2,No,11.41,South,Medium
468395,Loamy,6.6,37.0,0.94,2.75,23.72,57.13,2374.99,4.58,11.74,Maize,Sowing,Zaid,Canal,Reservoir,5.3,Yes,16.36,East,Low
491874,Clay,6.64,24.86,1.5,1.72,31.3,45.64,582.0,7.26,18.21,Potato,Sowing,Zaid,Sprinkler,Groundwater,0.64,Yes,104.21,South,Medium
424383,Loamy,7.14,52.25,1.1,1.96,31.48,45.84,1199.42,5.51,9.93,Wheat,Sowing,Kharif,Rainfed,River,10.96,Yes,113.26,Central,Low
374166,Sandy,7.99,30.7,1.18,2.14,30.07,58.86,1523.54,7.97,19.55,Potato,Harvest,Rabi,Drip,River,14.8,Yes,9.82,Central,Low
465327,Clay,5.21,48.61,1.35,1.91,38.75,78.56,1476.03,6.21,1.76,Maize,Harvest,Kharif,Rainfed,River,9.76,Yes,86.77,East,Low
277532,Loamy,6.27,45.17,1.47,2.1,19.49,68.69,2357.41,7.62,15.84,Rice,Flowering,Kharif,Sprinkler,Rainwater,14.63,No,73.39,North,Medium
61925,Loamy,7.75,51.01,1.07,0.65,33.16,79.93,1324.35,10.02,11.16,Sugarcane,Flowering,Kharif,Rainfed,Rainwater,8.72,No,9.27,South,Medium
476540,Silt,6.18,25.51,0.38,1.66,28.55,88.9,1676.62,8.19,14.18,Cotton,Harvest,Kharif,Rainfed,River,7.26,Yes,56.41,East,Low
325677,Silt,6.0,45.11,0.78,2.95,21.71,53.23,1157.95,8.67,3.24,Sugarcane,Vegetative,Rabi,Sprinkler,Groundwater,1.0,Yes,105.45,East,Low
246836,Clay,6.8,29.3,1.15,1.97,37.84,92.87,2085.88,5.18,7.79,Wheat,Harvest,Kharif,Sprinkler,Rainwater,5.3,No,86.56,West,Low
146242,Sandy,6.93,27.66,1.22,1.52,15.35,25.26,2369.57,8.34,5.01,Rice,Harvest,Zaid,Sprinkler,River,5.75,Yes,10.18,East,Low
542730,Clay,5.09,28.32,1.09,1.53,28.61,48.93,1821.13,10.88,7.87,Cotton,Sowing,Kharif,Sprinkler,Rainwater,11.34,Yes,107.63,South,Low
170398,Sandy,5.87,30.03,0.5,2.34,34.79,30.05,1340.68,4.62,4.89,Potato,Harvest,Kharif,Drip,Reservoir,14.72,No,95.56,North,Low
535941,Silt,7.04,16.39,0.97,1.1,36.18,27.61,2357.72,10.51,11.97,Wheat,Flowering,Zaid,Rainfed,Groundwater,2.72,No,72.76,Central,High
351390,Sandy,7.45,32.89,1.26,1.0,36.34,58.81,2200.49,5.58,7.32,Rice,Sowing,Kharif,Canal,Rainwater,1.6,Yes,4.63,East,Low
554838,Sandy,6.63,46.18,1.38,1.28,22.65,36.86,1044.67,8.77,0.65,Maize,Flowering,Rabi,Drip,Groundwater,2.64,No,36.0,North,Low
496476,Clay,7.39,52.57,0.6,2.53,21.43,92.05,1691.82,8.04,19.63,Cotton,Vegetative,Rabi,Canal,Rainwater,3.61,No,110.46,West,Medium
321986,Clay,6.76,52.13,0.98,1.24,16.14,47.66,2149.63,8.54,14.19,Potato,Sowing,Kharif,Drip,Reservoir,5.06,Yes,33.11,North,Low
129579,Clay,6.48,51.18,1.08,1.04,26.64,60.78,2236.98,5.34,16.64,Rice,Sowing,Kharif,Sprinkler,Reservoir,13.94,Yes,4.38,East,Low
21217,Loamy,6.8,34.41,1.36,3.43,39.43,74.99,1128.72,8.13,12.99,Sugarcane,Harvest,Rabi,Drip,River,13.12,Yes,91.22,South,Low
172385,Loamy,4.99,64.82,1.42,1.08,17.32,93.8,869.32,6.01,13.21,Cotton,Vegetative,Kharif,Drip,Groundwater,3.34,No,108.13,Central,Medium
61893,Loamy,7.34,51.31,0.41,0.93,22.69,73.84,2480.03,6.22,7.16,Sugarcane,Flowering,Zaid,Sprinkler,Rainwater,13.75,No,17.3,North,Medium
287251,Loamy,5.43,44.47,0.71,1.51,35.47,25.44,803.98,6.96,9.39,Potato,Flowering,Zaid,Canal,River,10.65,No,9.34,North,Medium
307994,Loamy,5.98,48.88,1.39,1.81,26.96,89.36,791.86,7.9,17.57,Maize,Vegetative,Zaid,Canal,Rainwater,11.96,No,34.63,West,Medium
399085,Clay,5.16,16.41,1.54,1.65,13.59,65.76,127.17,4.14,18.52,Maize,Vegetative,Kharif,Canal,Groundwater,3.9,Yes,66.01,West,High
597323,Silt,5.68,29.72,1.51,3.3,37.71,87.73,1624.9,4.27,8.82,Maize,Harvest,Rabi,Rainfed,Rainwater,7.41,Yes,7.44,South,Low
74406,Silt,6.72,21.12,1.05,3.27,21.29,71.09,829.06,9.74,17.97,Wheat,Flowering,Kharif,Sprinkler,River,14.25,No,89.17,West,Medium
305102,Sandy,5.45,12.34,1.03,0.46,20.25,45.81,2028.54,5.48,12.41,Maize,Vegetative,Zaid,Canal,Reservoir,9.49,Yes,16.6,Central,Medium
587355,Silt,5.85,28.88,1.58,2.98,14.41,56.69,1290.88,5.07,4.42,Sugarcane,Sowing,Rabi,Rainfed,Groundwater,2.26,Yes,74.42,North,Low
144501,Loamy,5.11,41.45,1.07,1.39,28.89,92.35,476.74,6.87,0.86,Potato,Flowering,Zaid,Rainfed,Reservoir,14.41,No,57.71,South,Low
192955,Sandy,7.77,13.37,1.26,2.6,32.16,53.6,534.46,10.35,15.34,Cotton,Flowering,Rabi,Canal,Rainwater,13.22,Yes,94.92,East,Medium
191078,Silt,4.85,8.03,0.59,0.12,33.91,73.21,568.85,10.94,13.3,Potato,Flowering,Rabi,Drip,Rainwater,5.04,Yes,19.6,South,Medium
230693,Clay,6.17,19.94,0.31,1.66,32.41,92.23,678.34,4.44,10.03,Wheat,Sowing,Kharif,Canal,Reservoir,4.39,Yes,36.95,East,Medium
609743,Sandy,6.4,42.68,1.37,1.65,20.07,81.91,2296.0,10.63,8.24,Rice,Vegetative,Rabi,Sprinkler,River,0.46,Yes,89.56,East,Low
579336,Clay,5.24,28.3,0.42,0.75,27.97,28.03,2483.74,4.59,6.11,Potato,Flowering,Kharif,Canal,River,12.57,No,96.88,West,Low
567220,Loamy,7.2,59.65,1.52,1.67,33.49,78.53,1780.33,5.5,7.98,Maize,Harvest,Kharif,Canal,River,2.53,Yes,18.24,East,Low
22082,Silt,6.63,62.54,0.53,3.04,28.9,69.28,1140.87,8.41,6.55,Sugarcane,Harvest,Rabi,Canal,Reservoir,3.53,No,81.92,East,Low
581042,Sandy,5.23,51.58,1.0,1.63,22.83,61.09,1441.31,5.12,2.67,Sugarcane,Vegetative,Rabi,Sprinkler,River,14.18,Yes,66.83,East,Low
432936,Clay,8.06,38.44,1.24,2.98,14.53,50.21,1241.09,6.38,4.34,Potato,Vegetative,Rabi,Drip,Rainwater,7.32,No,108.32,South,Low
108348,Sandy,5.76,22.69,1.06,2.89,38.96,27.25,2305.71,7.43,2.72,Maize,Vegetative,Rabi,Drip,Reservoir,11.8,No,103.9,West,Medium
548610,Loamy,8.15,47.07,0.4,0.82,21.21,63.99,1324.95,7.26,8.67,Cotton,Vegetative,Kharif,Drip,Rainwater,10.48,No,51.25,North,Medium
437967,Sandy,5.91,63.35,0.35,2.14,38.6,49.38,636.77,7.58,15.02,Cotton,Vegetative,Zaid,Canal,River,10.78,Yes,31.09,South,Medium
27884,Clay,7.64,13.47,0.59,2.03,22.35,25.21,654.76,6.54,15.66,Wheat,Vegetative,Zaid,Drip,Rainwater,6.39,Yes,90.82,North,Medium
543194,Sandy,7.31,47.4,0.44,0.22,25.81,86.87,1231.65,5.61,14.68,Wheat,Vegetative,Rabi,Canal,Rainwater,2.53,No,81.31,Central,Medium
445300,Sandy,7.95,61.95,1.06,2.07,24.77,46.77,1820.73,4.59,1.36,Rice,Vegetative,Kharif,Sprinkler,Reservoir,3.54,Yes,51.18,North,Low
454845,Loamy,5.14,17.85,1.49,3.21,34.38,69.7,2014.21,5.25,6.71,Sugarcane,Sowing,Kharif,Canal,Rainwater,13.72,Yes,111.22,Central,Low
216562,Loamy,6.27,48.88,0.98,1.12,22.74,81.3,1849.3,4.88,15.73,Sugarcane,Sowing,Kharif,Sprinkler,Rainwater,7.52,Yes,76.2,North,Low
459707,Sandy,6.77,64.83,1.04,3.24,12.28,88.63,2277.85,8.87,16.51,Cotton,Sowing,Kharif,Rainfed,Groundwater,9.11,No,100.64,West,Low
564459,Clay,5.23,52.97,0.32,1.44,41.47,92.4,995.58,10.63,15.76,Maize,Harvest,Rabi,Sprinkler,Rainwater,10.01,Yes,90.35,West,Low
340395,Loamy,5.95,17.49,1.46,0.49,17.46,61.23,2483.89,7.78,15.21,Maize,Flowering,Kharif,Canal,Reservoir,6.48,No,46.55,East,Medium
218432,Loamy,6.89,55.05,1.52,3.44,12.59,58.48,1892.59,5.11,13.01,Sugarcane,Vegetative,Zaid,Sprinkler,River,6.82,Yes,73.07,North,Low
424196,Clay,7.7,49.11,0.71,1.18,17.05,93.95,910.7,10.91,17.91,Wheat,Harvest,Rabi,Sprinkler,Reservoir,5.66,No,53.75,Central,Low
469974,Clay,5.38,22.12,1.14,1.31,23.55,56.34,1355.99,6.73,13.3,Cotton,Vegetative,Rabi,Drip,Rainwater,1.8,No,22.95,South,Medium
498885,Sandy,7.09,23.85,0.99,1.04,31.6,54.58,1137.5,8.94,6.46,Cotton,Sowing,Rabi,Drip,Groundwater,8.25,Yes,92.71,Central,Low
